DistrictId,Rooms,Square,LifeSquare,KitchenSquare,Floor,HouseFloor,HouseYear,Ecology_1,Social_1,Social_2,Social_3,Healthcare_1,Helthcare_2,Shops_1,Price,Eco2_A,Eco2_B,Eco3_A,Eco3_B,Shops2_A,Shops2_B,LifeSquare_index
101,2,-0.34734136,-0.038398713,-0.059333283,6,5,1972,0.8987402,41,6558,7,0.698665,3,2,201571.98,1,0,0,1,0,1,-0.43285185
26,1,0.025458772,-0.18231957,0.15113063,5,30,2013,-0.9986406,36,6714,2,2.2041051,0,2,287840.4,0,1,0,1,0,1,1.7636658
11,3,0.77873707,0.23715088,0.045898676,1,5,1963,-0.6735422,28,6533,1,-0.015213652,2,5,262780.16,0,1,0,1,0,1,-0.7476706
161,3,1.2824374,0.19030504,0.010821353,5,8,1964,-0.9927666,14,3369,24,4.155552,0,3,383231.97,0,1,0,1,0,1,-0.13115318
27,3,1.3884385,0.17901312,0.045898676,3,6,2001,-0.65318114,53,14892,4,-0.16924,1,4,312135.47,0,1,0,1,0,1,0.017415937
95,2,-0.17889039,-0.120888144,0.15113063,17,16,1974,1.867045,27,5664,48,1.7058634,3,11,89697.71,0,1,0,1,0,1,0.54162383
154,2,0.30664533,0.0038737431,0.010821353,3,5,1960,2.870953,20,4386,14,-0.16924,1,5,296021.22,0,1,0,1,0,1,0.05236482
53,2,0.11650813,-0.019927626,0.010821353,7,17,1974,-0.58158845,34,7759,0,-1.0679502,1,3,304608.28,0,1,0,1,0,1,0.0067058397
26,3,0.1576717,0.027116489,-0.059333283,5,5,1965,-0.9986406,36,6714,2,2.2041051,0,2,236229.97,0,1,0,1,0,1,-0.27662235
75,1,-1.0805525,-0.19672383,-0.024255967,4,5,1961,0.027162211,29,6566,7,1.1620834,4,0,140036.2,0,1,0,1,0,1,-0.1467569
47,2,-0.5226679,-0.09188646,-0.059333283,10,9,1965,2.8509405,26,4439,1,0.13881269,1,5,175623.52,0,1,1,0,0,1,-0.25789148
100,3,0.08480877,0.044629782,-0.059333283,5,5,1964,0.68299246,23,3975,8,-0.34335673,2,0,257998.2,0,1,0,1,0,1,-0.46329367
23,1,-0.15921257,0.12357112,-0.19964257,7,9,2015,-0.88039964,2,475,0,-0.16924,0,0,107892.51,0,1,0,1,0,1,-1.0923756
144,2,-0.5469327,-0.077507325,-0.059333283,4,5,1968,1.5805836,27,5148,14,0.7348277,5,7,230227.08,0,1,0,1,0,1,-0.40867823
62,1,-0.4568947,-0.05339828,-0.19964257,11,1,1977,-0.39237276,2,629,1,-0.16924,0,0,157559.62,0,1,0,1,1,0,-0.46737984
122,1,-0.9746409,-0.23540826,0.11605331,12,16,1997,-0.71722656,66,10573,1,0.39596975,3,8,183715.5,0,1,0,1,0,1,0.6285494
57,1,-0.8591085,-0.20858605,0.080975994,5,14,1975,0.12063436,49,11395,3,0.50847596,3,4,115371.164,0,1,0,1,1,0,0.45605794
169,1,-0.44398987,-0.05339828,-0.19964257,20,1,2015,0.5046179,18,3594,4,-1.1175065,1,5,235516.42,0,1,0,1,0,1,-0.45045698
149,1,-0.6659935,0.054120917,0.045898676,10,10,2002,-0.65318114,53,14892,4,-0.16924,1,4,161577.3,0,1,0,1,0,1,-1.3051171
140,2,-0.72511554,-0.13011181,-0.059333283,5,5,1964,1.0062201,26,3889,6,-0.4304151,3,6,217577.84,0,1,0,1,0,1,-0.22349533
1,1,-0.7743865,-0.05339828,-0.024255967,8,17,1977,-0.9387989,1,264,0,-0.16924,0,1,145009.39,0,1,0,1,0,1,-0.8837206
29,1,-0.6843336,-0.20509262,0.080975994,16,16,1977,-0.2686308,10,2277,2,0.69732565,0,0,171503.25,0,1,0,1,0,1,0.76020026
11,2,-0.14251964,-0.019982854,0.080975994,5,12,1978,-0.99721503,36,5992,0,-0.16924,1,1,199612.75,0,1,0,1,0,1,-0.3079829
75,1,-0.670983,-0.21759415,0.010821353,12,17,2005,1.5846936,30,5048,9,-0.9393717,2,5,217605.42,0,1,1,0,0,1,0.9923736
23,1,-0.647978,-0.05339828,-0.19964257,3,17,1977,-0.3619477,6,1437,3,-0.16924,0,2,129308.82,0,1,0,1,0,1,-0.71795547
85,2,0.010736838,-0.029130243,0.080975994,13,16,1976,-0.6862727,52,11217,1,1.7058634,1,7,259343.36,0,1,0,1,0,1,-0.052266896
37,3,1.1596572,0.16018985,0.18620795,14,17,2013,0.5046179,18,3594,4,-1.1175065,1,5,142451.31,0,1,0,1,0,1,-0.07822418
62,2,0.021683633,-0.05339828,-0.024255967,9,0,1977,-0.39237276,2,629,1,-0.16924,0,0,153997.9,0,1,0,1,1,0,0.1602009
52,3,1.2669203,-0.05339828,-0.19964257,17,17,1977,2.1197524,34,7065,1,-0.37014392,2,5,177875.7,0,1,0,1,0,1,1.7931336
89,3,1.2050132,0.23927735,0.045898676,7,8,1960,-0.9986406,25,5027,4,-1.313053,1,1,485521.0,0,1,0,1,0,1,-0.42372894
8,1,-1.2366331,-0.2663339,-0.059333283,5,5,1968,2.8509405,26,4439,1,0.13881269,1,5,139027.3,0,1,1,0,0,1,0.5451255
9,2,0.20541082,-0.05339828,-0.19964257,16,1,1977,0.3585488,25,5648,1,-1.3344828,2,4,189988.83,0,1,0,1,0,1,0.40113035
107,2,-0.53577244,-0.098256156,-0.059333283,6,5,1961,-0.57625526,21,4231,14,-0.008516854,0,3,186141.97,0,1,0,1,0,1,-0.22242062
9,2,-0.18090226,0.18099277,0.080975994,2,12,1966,1.607652,11,2748,1,-0.16924,0,0,159286.27,0,1,0,1,0,1,-1.3237685
1,1,-0.63421607,-0.05339828,-0.19964257,8,17,1977,-0.9387989,1,264,0,-0.16924,0,1,131204.95,0,1,0,1,0,1,-0.6999089
0,1,-0.9994838,-0.16450155,-0.059333283,2,5,1963,1.6883968,25,4756,16,2.4518867,5,8,147258.73,0,1,0,1,0,1,-0.34873545
7,2,-0.18090226,0.046606835,0.010821353,10,9,1967,-0.7033501,42,9292,3,2.1344585,0,3,199558.72,0,1,0,1,0,1,-0.75737834
79,2,-0.13544784,-0.053074744,0.080975994,5,17,2015,0.42206237,19,3856,10,-0.16924,2,5,181476.16,0,1,0,1,0,1,-0.04849646
74,2,1.2253453,0.5568231,-0.024255967,8,8,1977,-0.3619477,6,1437,3,-0.16924,0,2,281511.84,0,1,0,1,0,1,-1.3689147
42,1,-0.73153394,-0.198901,0.045898676,5,9,2004,0.33096758,21,5731,0,-0.16924,1,0,137940.19,0,1,0,1,0,1,0.5722321
34,4,2.0694935,-0.05339828,-0.19964257,25,1,1977,-0.412573,53,13670,4,-0.16924,1,11,415453.72,0,1,0,1,0,1,2.845583
15,1,-0.05513143,-0.15178816,0.11605331,17,17,2007,0.33096758,21,5731,0,-0.16924,1,0,185251.81,0,1,0,1,0,1,1.1351901
33,3,1.2010051,0.2696842,0.010821353,7,8,1958,-0.56222355,17,4017,7,-0.30317596,2,0,386269.72,0,1,0,1,0,1,-0.5532563
96,3,1.116696,0.041612767,0.15113063,3,9,2004,-0.65318114,53,14892,4,-0.16924,1,4,295589.1,0,1,0,1,0,1,0.6621832
1,2,0.5225156,-0.05339828,-0.19964257,9,17,1977,-0.9387989,1,264,0,-0.16924,0,1,224959.05,0,1,0,1,0,1,0.81696355
177,2,-0.6337385,-0.080132104,-0.059333283,2,5,1964,-0.9986406,36,6714,2,2.2041051,0,2,208740.1,0,1,0,1,0,1,-0.5095554
58,1,-0.3424332,-0.05339828,-0.19964257,5,3,1977,2.6804702,23,5735,3,0.07720216,0,5,122670.47,0,1,0,1,0,1,-0.3172815
40,2,-0.63251406,-0.12062452,-0.059333283,6,5,1966,0.7697551,11,2398,2,1.2960194,3,0,211501.8,0,1,0,1,0,1,-0.16683975
27,2,0.3610051,0.2991877,-0.19964257,8,1,1977,-0.8503701,2,469,0,-0.16924,0,0,159898.8,0,1,0,1,0,1,-1.2709388
91,1,-0.8147495,-0.23111781,0.080975994,14,16,1991,1.8067154,30,6564,1,-0.16924,0,0,115532.234,0,1,0,1,0,1,0.915214
1,2,0.36502177,-0.05339828,-0.19964257,4,17,1977,-0.9387989,1,264,0,-0.16924,0,1,191328.44,0,1,0,1,0,1,0.6104351
55,1,-0.9104221,-0.23003206,0.010821353,4,9,1974,-0.89496934,35,5776,1,1.4085256,2,4,135429.55,0,1,0,1,0,1,0.68260825
57,3,1.2002314,0.13348058,0.18620795,10,17,2004,-0.23574677,74,19083,2,-0.16924,5,15,362517.72,0,1,0,1,0,1,0.109555446
6,1,-0.7125231,0.021455634,-0.024255967,10,16,2014,1.0447632,5,1564,0,-0.65140945,0,0,127243.77,0,1,0,1,0,1,-1.211305
1,3,1.4349213,-0.05339828,-0.19964257,13,17,1977,-0.9387989,1,264,0,-0.16924,0,1,270802.62,0,1,0,1,0,1,2.0134406
67,1,-0.6973414,-0.1757584,0.045898676,8,17,1987,-0.15461172,43,7227,0,-0.16924,1,6,184999.72,0,1,0,1,1,0,0.3234247
12,1,-0.9107512,-0.27807492,0.080975994,7,14,1995,-0.23574677,74,19083,2,-0.16924,5,15,174406.6,0,1,0,1,0,1,1.6787652
63,1,-0.83822435,-0.18375212,0.045898676,17,16,1985,1.0062201,26,3889,6,-0.4304151,3,6,183561.08,0,1,0,1,0,1,0.16179833
13,2,-0.017730216,-0.091020465,0.010821353,3,12,1999,-0.23574677,74,19083,2,-0.16924,5,15,145857.44,0,1,0,1,0,1,0.46065557
30,2,1.3466774,-0.05339828,-0.19964257,2,12,2014,-0.997984,22,6398,141,0.026306495,3,23,200634.3,0,1,0,1,0,1,1.8977231
6,1,-0.6364754,-0.05339828,-0.19964257,11,17,1977,1.0447632,5,1564,0,-0.65140945,0,0,127557.08,0,1,0,1,0,1,-0.7028716
6,2,0.47095665,-0.05339828,-0.024255967,14,0,1977,1.0447632,5,1564,0,-0.65140945,0,0,190962.53,0,1,0,1,0,1,0.74935216
145,2,0.3923079,-0.02444145,0.11605331,11,17,1999,1.068516,22,3151,4,2.2616975,3,3,259916.05,0,1,1,0,0,1,0.38059098
39,1,-0.3117414,-0.1924759,0.15113063,7,17,2007,2.604353,25,5011,8,-0.3969311,0,2,241964.52,0,1,0,1,0,1,1.2955579
25,1,-0.5663913,0.06923444,-0.19964257,4,1,1977,-0.412573,53,13670,4,-0.16924,1,11,151073.7,0,1,0,1,0,1,-1.2651504
52,3,0.9879518,0.12953052,0.11605331,13,25,2009,2.1197524,34,7065,1,-0.37014392,2,5,325404.22,0,1,0,1,0,1,-0.061915625
27,1,-1.2683839,-0.10317407,0.11605331,6,22,2016,0.7775519,9,1892,0,-0.16924,0,1,87966.766,0,1,0,1,0,1,-1.266103
62,2,0.12990785,-0.05339828,-0.19964257,17,17,1977,-0.39237276,2,629,1,-0.16924,0,0,172123.1,0,1,0,1,1,0,0.30211994
87,1,-1.0203731,-0.17623128,-0.024255967,11,9,1978,-0.15461172,43,7227,0,-0.16924,1,6,178148.48,0,1,0,1,1,0,-0.26428968
23,1,-0.18090226,0.078400336,-0.19964257,12,17,1977,-0.3619477,6,1437,3,-0.16924,0,2,120692.52,0,1,0,1,0,1,-0.91590244
1,3,1.6648636,-0.05339828,-0.19964257,7,22,1977,-0.9387989,1,264,0,-0.16924,0,1,272879.5,0,1,0,1,0,1,2.3149745
99,2,-0.57872236,-0.07493717,-0.059333283,5,9,1970,-0.71722656,66,10573,1,0.39596975,3,8,86954.73,0,1,0,1,0,1,-0.47241223
31,2,-0.22923042,0.0132396,-0.024255967,3,12,1977,0.27297002,32,5889,10,-0.26299518,4,1,300164.34,0,1,1,0,0,1,-0.6239723
9,1,-1.0298194,-0.21423347,0.080975994,7,10,2010,0.3585488,25,5648,1,-1.3344828,2,4,127053.9,0,1,0,1,0,1,0.18229514
7,2,-0.31520343,-0.03505322,-0.024255967,9,9,1980,0.09880995,39,10418,9,-0.16924,1,9,254573.56,0,1,0,1,0,1,-0.41577947
163,3,0.4415082,0.050486706,0.045898676,2,12,1981,-0.9342938,35,7077,56,1.7072028,3,19,141934.84,0,1,0,1,0,1,-0.12074036
27,2,0.54521763,0.3117952,-0.19964257,9,1,1977,-0.8503701,2,469,0,-0.16924,0,0,188121.3,0,1,0,1,0,1,-1.1767164
104,1,-1.0320668,-0.21646735,-0.094410606,6,5,1917,-0.997984,22,6398,141,0.026306495,3,23,236830.77,0,1,0,1,0,1,0.20894162
23,3,-0.18090226,0.43170795,-0.19964257,4,15,2018,-0.70746034,0,168,0,-0.16924,0,0,115158.33,0,1,0,1,0,1,-1.9351492
6,1,-0.68891853,-0.05339828,-0.19964257,9,17,1977,1.0447632,5,1564,0,-0.65140945,0,0,122789.85,0,1,0,1,0,1,-0.7716426
11,3,0.77692014,0.18353777,-0.024255967,7,9,1973,-0.99721503,36,5992,0,-0.16924,1,1,259899.3,0,1,0,1,0,1,-0.5233262
48,2,-0.11704337,-0.08404639,0.045898676,11,12,1984,-0.6531115,46,9515,5,-0.16924,1,10,328899.97,0,1,0,1,0,1,0.250093
27,1,-0.5993224,0.064282574,0.11605331,5,20,2016,-0.9007227,4,915,0,-0.16924,0,0,134173.53,0,1,0,1,0,1,-1.2783074
9,3,1.0530839,0.11869803,0.11605331,17,17,1995,-0.412573,53,13670,4,-0.16924,1,11,341471.22,0,1,0,1,0,1,0.061957892
61,3,0.38610637,0.016144414,0.045898676,9,12,1983,1.5246687,52,10311,6,-0.16924,1,9,313853.97,0,1,0,1,0,1,0.053254593
80,2,0.19684784,-0.03663519,0.11605331,12,17,1985,-0.9986406,39,8647,0,-0.28978238,0,5,253250.73,0,1,0,1,0,1,0.24156669
96,1,-0.86359197,-0.2589365,0.080975994,8,12,1995,-0.65318114,53,14892,4,-0.16924,1,4,174918.25,0,1,0,1,0,1,1.3490047
152,2,-0.24645185,-0.039102715,0.080975994,2,5,1961,-0.6454913,37,6856,84,1.223694,2,5,344603.6,0,1,0,1,0,1,-0.29986313
57,2,-0.41352776,-0.054511085,-0.024255967,3,12,1981,0.12063436,49,11395,3,0.50847596,3,4,205210.06,0,1,0,1,1,0,-0.4023349
22,1,-0.74552673,0.036103927,-0.19964257,17,20,2017,-0.0026897993,30,6207,1,0.20979875,1,0,174950.23,0,1,0,1,0,1,-1.3132771
79,3,1.9072737,0.26925126,0.045898676,6,5,1977,0.42206237,19,3856,10,-0.16924,2,5,297382.78,0,1,0,1,0,1,-0.023070876
27,1,-0.45470488,0.115036435,-0.024255967,10,17,2017,-0.8503701,2,469,0,-0.16924,0,0,146146.4,0,1,0,1,0,1,-1.3354163
69,1,-0.8446308,-0.22847956,0.010821353,1,16,1985,-0.9903112,33,6783,3,-0.16924,1,9,184737.92,0,1,0,1,0,1,0.8025153
75,3,0.50790805,0.06337163,0.010821353,11,12,1986,1.5846936,30,5048,9,-0.9393717,2,5,262065.89,0,1,1,0,0,1,-0.13335876
27,1,-0.5052654,-0.20068786,0.11605331,8,12,2004,0.7775519,9,1892,0,-0.16924,0,1,151318.95,0,1,0,1,0,1,1.0504193
1,2,0.31271246,0.32350886,-0.024255967,22,22,1977,-0.9387989,1,264,0,-0.16924,0,1,211485.17,0,1,0,1,0,1,-1.373508
57,3,1.4053934,0.17076077,0.045898676,7,7,2005,-0.23574677,74,19083,2,-0.16924,5,15,71319.375,0,1,0,1,0,1,0.07713532
21,3,1.0299939,0.1192823,0.045898676,3,17,2005,-0.7101875,25,5487,3,-0.16924,0,4,371016.44,0,1,0,1,0,1,0.03686165
46,2,-0.8506908,-0.19025445,0.010821353,7,9,1966,0.5875202,31,6137,4,-0.16924,0,1,212108.83,0,1,0,1,0,1,0.2205256
22,1,-0.76620424,-0.05339828,-0.19964257,16,25,1977,-0.0026897993,30,6207,1,0.20979875,1,0,137232.77,0,1,0,1,0,1,-0.8729907
1,2,0.46275988,-0.05339828,-0.19964257,9,17,1977,-0.9387989,1,264,0,-0.16924,0,1,187757.0,0,1,0,1,0,1,0.73860335
1,2,0.55808157,-0.05339828,-0.19964257,10,17,1977,-0.9387989,1,264,0,-0.16924,0,1,212577.94,0,1,0,1,0,1,0.8636026
23,2,-0.08822557,-0.05339828,-0.024255967,1,0,1977,-0.70746034,0,168,0,-0.16924,0,0,91783.64,0,1,0,1,0,1,0.016072173
85,3,0.8059058,0.19188602,-0.024255967,6,9,1978,-0.6862727,52,11217,1,1.7058634,1,7,295062.97,0,1,0,1,0,1,-0.53666407
23,1,-0.18090226,-0.05339828,-0.19964257,4,16,1977,-0.70746034,0,168,0,-0.16924,0,0,71277.66,0,1,0,1,0,1,-0.105458796
62,1,-0.3173415,-0.05339828,-0.024255967,7,0,1977,-0.39237276,2,629,1,-0.16924,0,0,136100.11,0,1,0,1,1,0,-0.28437763
1,1,-0.58032733,-0.05339828,-0.024255967,1,9,1977,-0.9387989,1,264,0,-0.16924,0,1,140010.55,0,1,0,1,0,1,-0.6292422
17,3,0.9488089,0.15124238,0.11605331,11,16,1984,-0.21353638,23,4635,5,3.045223,2,4,393210.94,0,1,0,1,0,1,-0.21630764
13,3,1.4120508,0.18141215,0.045898676,2,9,2001,-0.23574677,74,19083,2,-0.16924,5,15,307321.56,0,1,0,1,0,1,0.024516672
18,2,-0.08499803,-0.06177272,0.045898676,11,17,1998,-0.9986406,30,5562,0,-0.16924,0,5,104946.734,0,1,0,1,1,0,0.091477096
63,1,-0.29894695,0.1484606,0.11605331,14,17,2018,1.0062201,26,3889,6,-0.4304151,3,6,280202.2,0,1,0,1,0,1,-1.3140479
56,3,6.7435236,0.9221871,0.4317492,7,3,2007,-0.9986406,23,5067,4,-0.16924,2,6,338644.06,0,1,0,1,0,1,0.27222934
128,3,1.3231915,0.15590493,0.045898676,10,14,1995,-0.9986406,27,4798,0,-1.3344828,2,8,302539.88,0,1,0,1,0,1,0.08920688
66,1,-0.49762043,-0.16894518,0.045898676,1,5,1960,0.36227772,31,7010,5,4.6631694,3,7,85840.13,0,1,1,0,0,1,0.59764177
25,2,0.12903872,-0.05339828,-0.19964257,13,22,1977,-0.412573,53,13670,4,-0.16924,1,11,270902.0,0,1,0,1,0,1,0.30098033
1,1,-0.36954007,-0.05339828,-0.19964257,12,20,1977,-0.9387989,1,264,0,-0.16924,0,1,202010.67,0,1,0,1,0,1,-0.3528278
6,2,0.40930268,-0.05339828,-0.19964257,13,17,1977,1.0447632,5,1564,0,-0.65140945,0,0,170422.25,0,1,0,1,0,1,0.6685027
89,1,-0.95773125,-0.18145311,-0.059333283,9,8,1966,-0.9986406,25,5027,4,-1.313053,1,1,175157.55,0,1,0,1,0,1,-0.09005797
23,1,-0.5009137,-0.17392708,0.15113063,2,9,2011,-0.3619477,6,1437,3,-0.16924,0,2,145247.02,0,1,0,1,0,1,0.65871465
58,3,4.146978,1.3227593,1.2736048,2,2,1977,2.6804702,23,5735,3,0.07720216,0,5,169528.89,0,1,0,1,0,1,-1.3853612
58,2,-0.7279715,-0.1296273,-0.059333283,6,14,1971,0.25244954,9,1952,1,0.54062057,3,2,154843.89,0,1,0,1,0,1,-0.2326257
78,2,-0.5392169,-0.12746175,-0.024255967,9,9,1973,-0.22321486,21,4346,2,-1.1536692,1,2,191800.73,0,1,0,1,0,1,0.046316728
6,2,0.5059326,0.36279038,-0.19964257,5,17,2017,1.0447632,5,1564,0,-0.65140945,0,0,188465.34,0,1,0,1,0,1,-1.3462294
34,2,0.09871675,-0.049782034,0.080975994,16,17,1995,-0.412573,53,13670,4,-0.16924,1,11,254285.9,0,1,0,1,0,1,0.22932123
53,3,0.6399344,0.03026302,0.045898676,10,12,1978,-0.58158845,34,7759,0,-1.0679502,1,3,360107.8,0,1,0,1,0,1,0.23241659
146,1,-1.1397489,-0.24547577,0.045898676,6,5,1964,0.9851421,16,3893,27,-0.16924,3,10,170148.61,0,1,0,1,0,1,0.41415864
0,2,-0.52381116,-0.088636205,-0.024255967,4,5,1959,1.6883968,25,4756,16,2.4518867,5,8,221660.25,0,1,0,1,0,1,-0.2867361
108,3,0.5689014,0.10096427,0.010821353,4,9,1971,-0.9986406,23,3684,2,-0.16924,0,4,365641.44,0,1,0,1,0,1,-0.29496694
27,2,0.5834051,0.3108663,-0.19964257,12,1,1977,-0.8503701,2,469,0,-0.16924,0,0,194205.11,0,1,0,1,0,1,-1.14686
23,1,-0.18090226,-0.05339828,-0.19964257,5,4,1977,-0.70746034,0,168,0,-0.16924,0,0,68148.734,0,1,0,1,0,1,-0.105458796
1,2,0.37252662,-0.05339828,-0.024255967,4,17,1977,-0.9387989,1,264,0,-0.16924,0,1,240780.3,0,1,0,1,0,1,0.62027645
84,1,-0.99143654,-0.20889737,0.010821353,4,9,1986,0.25885588,22,4789,2,4.099299,4,1,153554.6,0,1,0,1,0,1,0.1883399
57,2,-0.09029968,-0.034235716,0.080975994,17,17,2004,0.12063436,49,11395,3,0.50847596,3,4,290493.56,0,1,0,1,1,0,-0.13919628
29,1,-0.9760826,-0.21621077,-0.059333283,4,5,1962,-0.41335455,31,6119,4,-0.16924,1,2,166205.1,0,1,0,1,0,1,0.3236766
128,1,-0.63666934,-0.2202405,0.045898676,5,9,1991,-0.9986406,27,4798,0,-1.3344828,2,8,186387.31,0,1,0,1,0,1,1.11196
79,2,-0.33414233,-0.040221006,-0.059333283,2,5,1965,1.5846936,30,5048,9,-0.9393717,2,5,183592.14,0,1,1,0,0,1,-0.40319622
84,1,-0.8764884,-0.22622533,0.11605331,10,16,1985,-0.9475888,30,5285,0,-0.5107767,6,6,204205.66,0,1,0,1,0,1,0.69416374
39,1,-0.09885331,-0.01294872,0.045898676,12,12,1975,2.604353,25,5011,8,-0.3969311,0,2,163726.39,0,1,0,1,0,1,-0.30429685
27,3,1.3207911,0.1113216,-0.19964257,5,1,1977,-0.8503701,2,469,0,-0.16924,0,0,207858.58,0,1,0,1,0,1,0.36049658
47,2,-0.092251405,-0.048121486,0.045898676,9,12,1985,-0.99805254,46,10309,1,-1.0532173,1,16,223131.56,0,1,0,1,0,1,-0.032527238
0,1,-1.1867685,-0.23026322,-0.024255967,6,5,1963,1.6883968,25,4756,16,2.4518867,5,8,125579.31,0,1,0,1,0,1,0.06963343
6,2,0.25490445,-0.061149538,0.18620795,16,17,2007,1.0447632,5,1564,0,-0.65140945,0,0,220643.73,0,1,0,1,0,1,0.5400192
79,1,-1.2742126,-0.24613851,-0.059333283,3,5,1961,0.42206237,19,3856,10,-0.16924,2,5,164532.94,0,1,0,1,0,1,0.10495602
23,3,1.3548108,-0.05339828,-0.19964257,7,17,1977,-0.3619477,6,1437,3,-0.16924,0,2,210303.23,0,1,0,1,0,1,1.9083885
200,1,-0.6841122,-0.22093229,0.080975994,5,22,2011,-0.9986406,33,7425,1,-0.16924,2,5,253962.0,0,1,0,1,0,1,1.0221944
27,1,-0.18090226,-0.021080391,-0.19964257,14,25,2016,-0.39237276,2,629,1,-0.16924,0,0,108871.96,0,1,0,1,1,0,-0.34706464
27,2,0.87455904,-0.05339828,-0.024255967,3,0,1977,-0.9007227,4,915,0,-0.16924,0,0,185156.75,0,1,0,1,0,1,1.2786134
30,2,-0.18642922,-0.05339828,-0.19964257,11,17,1977,-0.997984,22,6398,141,0.026306495,3,23,130096.02,0,1,0,1,0,1,-0.112706505
41,1,-0.9443306,-0.18257265,0.010821353,3,4,1958,0.075232126,28,7287,5,-0.9460685,1,3,150018.55,0,1,0,1,0,1,-0.051968083
110,3,1.3416113,0.14102903,0.11605331,5,12,1995,-0.71722656,66,10573,1,0.39596975,3,8,338994.3,0,1,0,1,0,1,0.19275235
77,1,-0.82507324,-0.20846845,0.045898676,7,12,1982,-0.99805254,46,10309,1,-1.0532173,1,16,190413.08,0,1,0,1,0,1,0.52425826
101,2,-0.37136805,-0.09146733,-0.024255967,3,5,1961,0.8987402,41,6558,7,0.698665,3,2,182453.44,1,0,0,1,0,1,-0.04368543
21,1,-0.9900996,-0.19564143,-0.024255967,10,9,1971,0.6354578,47,8004,3,-1.2072437,3,5,146636.6,0,1,0,1,0,1,0.017885318
34,1,-0.7304674,-0.15730909,0.045898676,5,9,1996,-0.412573,53,13670,4,-0.16924,1,11,206182.84,0,1,0,1,0,1,0.04595687
1,1,-0.57366604,-0.05339828,-0.024255967,8,7,1977,-0.9387989,1,264,0,-0.16924,0,1,136841.25,0,1,0,1,0,1,-0.62050706
6,1,-0.18090226,0.032534927,0.080975994,19,20,1977,1.0447632,5,1564,0,-0.65140945,0,0,124016.85,0,1,0,1,0,1,-0.6809621
13,3,1.2117875,0.15010293,0.11605331,11,17,1991,-0.23574677,74,19083,2,-0.16924,5,15,303267.72,0,1,0,1,0,1,0.02355816
118,3,1.5092074,0.26455283,0.11605331,6,5,1939,0.83668965,21,4472,6,0.5674078,4,7,352702.62,0,1,0,1,1,0,-0.30058694
32,1,-1.2996415,-0.20546767,-0.059333283,1,5,1967,0.14108858,46,7960,6,-0.9058877,3,11,159558.36,0,1,0,1,0,1,-0.48434734
27,1,-0.9239889,-0.27425596,0.045898676,9,0,1977,-0.8503701,2,469,0,-0.16924,0,0,115037.086,0,1,0,1,0,1,1.5468594
8,2,0.15521228,-0.04131969,0.15113063,8,14,2004,2.8509405,26,4439,1,0.13881269,1,5,267965.56,0,1,1,0,0,1,0.22878106
20,1,-0.761181,-0.18437533,0.080975994,12,14,1969,-0.83472776,37,7687,11,-1.1389363,5,5,273703.38,0,1,0,1,0,1,0.3150443
63,2,-0.3857866,0.085566826,-0.19964257,5,5,1966,1.0062201,26,3889,6,-0.4304151,3,6,248771.33,0,1,0,1,0,1,-1.152088
48,1,-0.18090226,0.04122068,-0.19964257,21,25,2017,-0.6531115,46,9515,5,-0.16924,1,10,220648.5,0,1,0,1,0,1,-0.72861475
27,1,-0.7006709,-0.19215739,0.045898676,12,14,2003,-0.65318114,53,14892,4,-0.16924,1,4,163987.14,0,1,0,1,0,1,0.5361526
8,1,-0.9589131,-0.21177846,-0.059333283,7,5,1966,-0.22321486,21,4346,2,-1.1536692,1,2,131226.33,0,1,0,1,0,1,0.29583767
34,1,-0.7711229,-0.22067842,0.045898676,4,17,2001,-0.412573,53,13670,4,-0.16924,1,11,190093.31,0,1,0,1,0,1,0.8306474
7,2,-0.3984982,-0.058871947,-0.059333283,8,9,1974,0.09880995,39,10418,9,-0.16924,1,9,211528.06,0,1,0,1,0,1,-0.34991762
23,2,0.510609,-0.05339828,-0.19964257,12,2,1977,-0.3619477,6,1437,3,-0.16924,0,2,159839.78,0,1,0,1,0,1,0.8013499
37,2,0.58760756,0.0071118735,0.045898676,4,5,1957,0.5046179,18,3594,4,-1.1175065,1,5,288455.12,0,1,0,1,0,1,0.35137597
123,2,-0.32331198,-0.06940921,-0.024255967,4,9,1972,-0.9986406,47,11319,0,0.15890309,3,5,88125.1,0,1,0,1,0,1,-0.16573913
6,2,0.8631954,-0.05339828,-0.024255967,24,25,1977,1.0447632,5,1564,0,-0.65140945,0,0,199090.31,0,1,0,1,0,1,1.2637118
128,3,0.9434311,0.16336812,0.11605331,2,17,1992,-0.9986406,27,4798,0,-1.3344828,2,8,302428.28,0,1,0,1,0,1,-0.2836569
21,1,-1.2453974,-0.22096577,-0.059333283,2,5,1968,0.6354578,47,8004,3,-1.2072437,3,5,115403.98,0,1,0,1,0,1,-0.1855183
1,1,-0.79074115,-0.05339828,-0.024255967,17,17,1977,-0.9387989,1,264,0,-0.16924,0,1,143709.17,0,1,0,1,0,1,-0.9051669
6,2,0.4972318,0.08513782,0.11605331,9,25,2014,1.0447632,5,1564,0,-0.65140945,0,0,185518.56,0,1,0,1,0,1,-0.27512237
23,1,-0.9345089,-0.05339828,-0.19964257,7,17,1977,-0.3619477,6,1437,3,-0.16924,0,2,122418.0,0,1,0,1,0,1,-1.093696
99,2,0.4946439,-0.03089167,0.18620795,13,17,2010,-0.71722656,66,10573,1,0.39596975,3,8,90550.02,0,1,0,1,0,1,0.56431293
